date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:56	20693/20693	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:58%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/post-1.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/post-1.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:57	17297/17297	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:58%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/post-2.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/post-2.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:57	15762/15762	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:59%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/comment-1.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/comment-1.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:57	19971/19971	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:59%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/comment-2.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/comment-2.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:57	601126/601126	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:58%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/blog-details-img-1.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/blog-details-img-1.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:57	11547/11547	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:59%20GMT	https://www.gharpayy.com/homes/assets/images/blog-details/comment-3.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/blog-details/comment-3.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:58	20082/20082	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:17:59%20GMT	https://www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-1.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-1.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:58	18792/18792	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:18:00%20GMT	https://www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-2.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-2.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:47:58	18984/18984	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:18:00%20GMT	https://www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-3.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/standard-blog/recent-blog/recent-blog-3.png	(from https://www.gharpayy.com/homes/blog-details1.html)
12:48:02	175428/175428	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC608A10248C9D%22	https://www.viessmann.co.uk/content/dam/public-brands/gb/images/3-2/1280-853_the_family_in_2050.jpg/_jcr_content/renditions/original./1280-853_the_family_in_2050.jpg	C:/My%20Web%20Sites/Gharpayy_Homes/www.viessmann.co.uk/content/dam/public-brands/gb/images/3-2/1280-853_the_family_in_2050.jpg/_jcr_content/renditions/original/1280-853_the_family_in_2050.jpg	(from https://www.gharpayy.com/homes/blog-details4.html)
12:48:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-343eacc28713677d;gz%22	https://www.gharpayy.com/homes/${image}	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/${image}	(from https://www.gharpayy.com/homes/assets/plugins/js/active.js)
12:48:03	3382/3382	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d36-67a66271-5560efccf08b3926;gz%22	https://www.gharpayy.com/homes/assets/images/hero-banner/arrow-shape-1.svg	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/hero-banner/arrow-shape-1.svg	(from https://www.gharpayy.com/homes/assets/css/hero-area.css)
12:48:04	1019/1019	---M-Z	200	added ('OK')	image/svg+xml	etag:%223fb-67a66271-df8adda6b507d585;gz%22	https://www.gharpayy.com/homes/assets/images/what-we-do/img-shape.svg	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/what-we-do/img-shape.svg	(from https://www.gharpayy.com/homes/assets/css/what-we-do.css)
12:48:05	508/508	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fc-67a66271-3002a6db17fc7eed;gz%22	https://www.gharpayy.com/homes/assets/images/agency-skills/shape.svg	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/agency-skills/shape.svg	(from https://www.gharpayy.com/homes/assets/css/agency-skills.css)
12:48:05	3399/3399	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202025%2007:18:07%20GMT	https://www.gharpayy.com/homes/assets/images/icons/quote.png	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/icons/quote.png	(from https://www.gharpayy.com/homes/assets/css/testimonial.css)
12:48:06	17297/17297	---M-Z	200	added ('OK')	image/svg+xml	etag:%224391-67a66271-d17e4fed4ec487a4;gz%22	https://www.gharpayy.com/homes/assets/images/breadcrumbs-bg-shape.svg	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/breadcrumbs-bg-shape.svg	(from https://www.gharpayy.com/homes/assets/css/breadcrumbs.css)
12:48:07	1333005/1333005	---MCZ	200	added ('OK')	image/svg+xml	etag:%2214570d-67a66271-26d47d68e7c285b;gz%22	https://www.gharpayy.com/homes/assets/images/call-action/call-action-2/bg-shape.svg	C:/My%20Web%20Sites/Gharpayy_Homes/www.gharpayy.com/homes/assets/images/call-action/call-action-2/bg-shape.svg	(from https://www.gharpayy.com/homes/assets/css/call-action.css)
12:48:07	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.9.4/dist/images/layers.png	C:/My%20Web%20Sites/Gharpayy_Homes/unpkg.com/leaflet@1.9.4/dist/images/layers.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
12:48:08	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.9.4/dist/images/layers-2x.png	C:/My%20Web%20Sites/Gharpayy_Homes/unpkg.com/leaflet@1.9.4/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
12:48:08	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.9.4/dist/images/marker-icon.png	C:/My%20Web%20Sites/Gharpayy_Homes/unpkg.com/leaflet@1.9.4/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.9.4/dist/leaflet.css)
12:48:10	1208627/1208627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Feb%202018%2008:58:54%20GMT	https://www.bestrent.vn/images/post/featured-image/83dc73e19d462fab6394f22d413c9d5c723b2c08bb6248ba9d511dfa9a1a18c3bc45d5a3.jpg	C:/My%20Web%20Sites/Gharpayy_Homes/www.bestrent.vn/images/post/featured-image/83dc73e19d462fab6394f22d413c9d5c723b2c08bb6248ba9d511dfa9a1a18c3bc45d5a3.jpg	(from https://www.gharpayy.com/homes/blog-details2.html)
